id	effectiveTime	active	moduleId	sourceId	value	relationshipGroup	typeId	characteristicTypeId	modifierId
294391000003021	20220731	1	999991001000101	333201009	#1	1	1142137007	900000000000011006	900000000000451002
294401000003024	20220731	1	999991001000101	333201009	#40	1	1142138002	900000000000011006	900000000000451002
294471000003029	20220731	1	999991001000101	776523000	#1	0	1142139005	900000000000011006	900000000000451002
294531000003025	20220731	1	999991001000101	777730003	#1	0	1142139005	900000000000011006	900000000000451002
294651000003023	20220731	1	999991001000101	776373001	#1	0	1142139005	900000000000011006	900000000000451002
294941000003028	20220731	1	999991001000101	327399009	#1	0	1142139005	900000000000011006	900000000000451002
294991000003020	20220731	1	999991001000101	327399009	#150	1	1142135004	900000000000011006	900000000000451002
295001000003026	20220731	1	999991001000101	327399009	#1	1	1142136003	900000000000011006	900000000000451002
295091000003020	20220731	1	999991001000101	789129000	#2	0	1142139005	900000000000011006	900000000000451002
295141000003027	20220731	1	999991001000101	789129000	#1	1	1142137007	900000000000011006	900000000000451002
295151000003029	20220731	1	999991001000101	789129000	#9	1	1142138002	900000000000011006	900000000000451002
295201000003021	20220731	1	999991001000101	789129000	#1	2	1142137007	900000000000011006	900000000000451002
295211000003023	20220731	1	999991001000101	789129000	#50	2	1142138002	900000000000011006	900000000000451002
295351000003027	20220731	1	999991001000101	324244008	#1	0	1142139005	900000000000011006	900000000000451002
295401000003020	20220731	1	999991001000101	324244008	#500	1	1142135004	900000000000011006	900000000000451002
295411000003022	20220731	1	999991001000101	324244008	#1	1	1142136003	900000000000011006	900000000000451002
295511000003021	20220731	1	999991001000101	776528009	#1	0	1142139005	900000000000011006	900000000000451002
296341000003021	20220731	1	999991001000101	1193775008	#2	0	1142139005	900000000000011006	900000000000451002
296391000003029	20220731	1	999991001000101	1193775008	#80	1	1142135004	900000000000011006	900000000000451002
296401000003026	20220731	1	999991001000101	1193775008	#1	1	1142136003	900000000000011006	900000000000451002
296451000003025	20220731	1	999991001000101	1193775008	#25	2	1142135004	900000000000011006	900000000000451002
296461000003027	20220731	1	999991001000101	1193775008	#1	2	1142136003	900000000000011006	900000000000451002
296501000003027	20220731	1	999991001000101	324821004	#1	0	1142139005	900000000000011006	900000000000451002
296551000003026	20220731	1	999991001000101	324821004	#500	1	1142135004	900000000000011006	900000000000451002
296561000003028	20220731	1	999991001000101	324821004	#1	1	1142136003	900000000000011006	900000000000451002
296711000003024	20220731	1	999991001000101	1142221005	#1	0	1142139005	900000000000011006	900000000000451002
296761000003021	20220731	1	999991001000101	1142221005	#1	1	1142137007	900000000000011006	900000000000451002
296771000003027	20220731	1	999991001000101	1142221005	#5	1	1142138002	900000000000011006	900000000000451002
296941000003022	20220731	1	999991001000101	374802009	#1	0	1142139005	900000000000011006	900000000000451002
296991000003025	20220731	1	999991001000101	374802009	#1	1	1142137007	900000000000011006	900000000000451002
297001000003023	20220731	1	999991001000101	374802009	#20	1	1142138002	900000000000011006	900000000000451002
297061000003022	20220731	1	999991001000101	766519009	#1	0	1142139005	900000000000011006	900000000000451002
297111000003021	20220731	1	999991001000101	766519009	#1	1	1142137007	900000000000011006	900000000000451002
297121000003028	20220731	1	999991001000101	766519009	#40	1	1142138002	900000000000011006	900000000000451002
297191000003025	20220731	1	999991001000101	775757002	#2	0	1142139005	900000000000011006	900000000000451002
297401000003029	20220731	1	999991001000101	1197380000	#1	0	1142139005	900000000000011006	900000000000451002
297451000003028	20220731	1	999991001000101	1197380000	#100	1	1142135004	900000000000011006	900000000000451002
297461000003025	20220731	1	999991001000101	1197380000	#1	1	1142136003	900000000000011006	900000000000451002
297501000003025	20220731	1	999991001000101	317295004	#1	0	1142139005	900000000000011006	900000000000451002
297551000003029	20220731	1	999991001000101	317295004	#40	1	1142135004	900000000000011006	900000000000451002
297561000003026	20220731	1	999991001000101	317295004	#1	1	1142136003	900000000000011006	900000000000451002
297721000003029	20220731	1	999991001000101	1172547008	#1	0	1142139005	900000000000011006	900000000000451002
297771000003025	20220731	1	999991001000101	1172547008	#1	1	1142137007	900000000000011006	900000000000451002
297781000003028	20220731	1	999991001000101	1172547008	#50	1	1142138002	900000000000011006	900000000000451002
298401000003025	20220731	1	999991001000101	323509004	#1	0	1142139005	900000000000011006	900000000000451002
298451000003029	20220731	1	999991001000101	323509004	#250	1	1142135004	900000000000011006	900000000000451002
298461000003026	20220731	1	999991001000101	323509004	#1	1	1142136003	900000000000011006	900000000000451002
298791000003027	20220731	1	999991001000101	134576009	#2	0	1142139005	900000000000011006	900000000000451002
298841000003025	20220731	1	999991001000101	134576009	#1	1	1142137007	900000000000011006	900000000000451002
298851000003027	20220731	1	999991001000101	134576009	#20	1	1142138002	900000000000011006	900000000000451002
298901000003023	20220731	1	999991001000101	134576009	#1	2	1142137007	900000000000011006	900000000000451002
298911000003020	20220731	1	999991001000101	134576009	#80	2	1142138002	900000000000011006	900000000000451002
299391000003020	20220731	1	999991001000101	1193825003	#2	0	1142139005	900000000000011006	900000000000451002
299441000003021	20220731	1	999991001000101	1193825003	#10	1	1142135004	900000000000011006	900000000000451002
299451000003024	20220731	1	999991001000101	1193825003	#1	1	1142136003	900000000000011006	900000000000451002
299501000003022	20220731	1	999991001000101	1193825003	#20	2	1142135004	900000000000011006	900000000000451002
299511000003024	20220731	1	999991001000101	1193825003	#1	2	1142136003	900000000000011006	900000000000451002
299641000003024	20220731	1	999991001000101	371661002	#1	0	1142139005	900000000000011006	900000000000451002
299691000003027	20220731	1	999991001000101	371661002	#250	1	1142135004	900000000000011006	900000000000451002
299701000003027	20220731	1	999991001000101	371661002	#1	1	1142136003	900000000000011006	900000000000451002
299921000003021	20220731	1	999991001000101	1010555005	#1	0	1142139005	900000000000011006	900000000000451002
299971000003020	20220731	1	999991001000101	1010555005	#100	1	1142135004	900000000000011006	900000000000451002
299981000003022	20220731	1	999991001000101	1010555005	#1	1	1142136003	900000000000011006	900000000000451002
300021000003022	20220731	1	999991001000101	371667003	#1	0	1142139005	900000000000011006	900000000000451002
300071000003021	20220731	1	999991001000101	371667003	#1	1	1142137007	900000000000011006	900000000000451002
300081000003023	20220731	1	999991001000101	371667003	#25	1	1142138002	900000000000011006	900000000000451002
300101000003025	20220731	1	999991001000101	777314009	#1	0	1142139005	900000000000011006	900000000000451002
300291000003027	20220731	1	999991001000101	322092001	#1	0	1142139005	900000000000011006	900000000000451002
300341000003025	20220731	1	999991001000101	322092001	#1	1	1142137007	900000000000011006	900000000000451002
300351000003027	20220731	1	999991001000101	322092001	#1	1	1142138002	900000000000011006	900000000000451002
300421000003029	20220731	1	999991001000101	777620003	#1	0	1142139005	900000000000011006	900000000000451002
300451000003021	20220731	1	999991001000101	775433001	#1	0	1142139005	900000000000011006	900000000000451002
300661000003022	20220731	1	999991001000101	376938001	#1	0	1142139005	900000000000011006	900000000000451002
300711000003027	20220731	1	999991001000101	376938001	#300	1	1142135004	900000000000011006	900000000000451002
300721000003020	20220731	1	999991001000101	376938001	#1	1	1142136003	900000000000011006	900000000000451002
300811000003024	20220731	1	999991001000101	769277004	#1	0	1142139005	900000000000011006	900000000000451002
300861000003021	20220731	1	999991001000101	769277004	#1	1	1142137007	900000000000011006	900000000000451002
300871000003027	20220731	1	999991001000101	769277004	#15	1	1142138002	900000000000011006	900000000000451002
300961000003028	20220731	1	999991001000101	775672009	#1	0	1142139005	900000000000011006	900000000000451002
301011000003022	20220731	1	999991001000101	329653008	#1	0	1142139005	900000000000011006	900000000000451002
301061000003024	20220731	1	999991001000101	329653008	#400	1	1142135004	900000000000011006	900000000000451002
301071000003025	20220731	1	999991001000101	329653008	#1	1	1142136003	900000000000011006	900000000000451002
301111000003023	20220731	1	999991001000101	324726004	#1	0	1142139005	900000000000011006	900000000000451002
301161000003020	20220731	1	999991001000101	324726004	#200	1	1142135004	900000000000011006	900000000000451002
301171000003026	20220731	1	999991001000101	324726004	#1	1	1142136003	900000000000011006	900000000000451002
301501000003027	20220731	1	999991001000101	1172538000	#1	0	1142139005	900000000000011006	900000000000451002
301551000003026	20220731	1	999991001000101	1172538000	#1	1	1142137007	900000000000011006	900000000000451002
301561000003028	20220731	1	999991001000101	1172538000	#240	1	1142138002	900000000000011006	900000000000451002
301981000003027	20220731	1	999991001000101	1197170008	#1	0	1142139005	900000000000011006	900000000000451002
302031000003020	20220731	1	999991001000101	1197170008	#1.2	1	1142135004	900000000000011006	900000000000451002
302041000003029	20220731	1	999991001000101	1197170008	#1	1	1142136003	900000000000011006	900000000000451002
302291000003028	20220731	1	999991001000101	318590006	#1	0	1142139005	900000000000011006	900000000000451002
302341000003026	20220731	1	999991001000101	318590006	#5	1	1142135004	900000000000011006	900000000000451002
302351000003028	20220731	1	999991001000101	318590006	#1	1	1142136003	900000000000011006	900000000000451002
302721000003021	20220731	1	999991001000101	777098003	#1	0	1142139005	900000000000011006	900000000000451002
304131000003026	20220731	1	999991001000101	1197399009	#1	0	1142139005	900000000000011006	900000000000451002
304181000003027	20220731	1	999991001000101	1197399009	#1000	1	1142135004	900000000000011006	900000000000451002
304191000003025	20220731	1	999991001000101	1197399009	#1	1	1142136003	900000000000011006	900000000000451002
304301000003021	20220731	1	999991001000101	1197390008	#1	0	1142139005	900000000000011006	900000000000451002
304351000003022	20220731	1	999991001000101	1197390008	#60	1	1142135004	900000000000011006	900000000000451002
304361000003020	20220731	1	999991001000101	1197390008	#1	1	1142136003	900000000000011006	900000000000451002
304411000003027	20220731	1	999991001000101	1201765002	#1	0	1142139005	900000000000011006	900000000000451002
304461000003025	20220731	1	999991001000101	1201765002	#300	1	1142135004	900000000000011006	900000000000451002
304471000003024	20220731	1	999991001000101	1201765002	#1	1	1142136003	900000000000011006	900000000000451002
304721000003029	20220731	1	999991001000101	330414007	#1	0	1142139005	900000000000011006	900000000000451002
304771000003025	20220731	1	999991001000101	330414007	#1	1	1142137007	900000000000011006	900000000000451002
304781000003028	20220731	1	999991001000101	330414007	#3	1	1142138002	900000000000011006	900000000000451002
304941000003020	20220731	1	999991001000101	776119003	#1	0	1142139005	900000000000011006	900000000000451002
305511000003027	20220731	1	999991001000101	703904004	#1	0	1142139005	900000000000011006	900000000000451002
305561000003025	20220731	1	999991001000101	703904004	#250	1	1142135004	900000000000011006	900000000000451002
305571000003024	20220731	1	999991001000101	703904004	#1	1	1142136003	900000000000011006	900000000000451002
305691000003024	20220731	1	999991001000101	781751001	#1	0	1142139005	900000000000011006	900000000000451002
305741000003022	20220731	1	999991001000101	781751001	#1	1	1142137007	900000000000011006	900000000000451002
305751000003020	20220731	1	999991001000101	781751001	#50	1	1142138002	900000000000011006	900000000000451002
306771000003021	20220731	1	999991001000101	774425008	#1	0	1142139005	900000000000011006	900000000000451002
306951000003028	20220731	1	999991001000101	781861001	#1	0	1142139005	900000000000011006	900000000000451002
307001000003025	20220731	1	999991001000101	781861001	#1	1	1142137007	900000000000011006	900000000000451002
307011000003028	20220731	1	999991001000101	781861001	#1	1	1142138002	900000000000011006	900000000000451002
307291000003026	20220731	1	999991001000101	871875004	#3	0	1142139005	900000000000011006	900000000000451002
307531000003025	20220731	1	999991001000101	323888003	#1	0	1142139005	900000000000011006	900000000000451002
307581000003026	20220731	1	999991001000101	323888003	#1	1	1142137007	900000000000011006	900000000000451002
307591000003029	20220731	1	999991001000101	323888003	#50	1	1142138002	900000000000011006	900000000000451002
307781000003020	20220731	1	999991001000101	321589009	#1	0	1142139005	900000000000011006	900000000000451002
307831000003028	20220731	1	999991001000101	321589009	#1	1	1142135004	900000000000011006	900000000000451002
307841000003024	20220731	1	999991001000101	321589009	#1	1	1142136003	900000000000011006	900000000000451002
307881000003029	20220731	1	999991001000101	1197392000	#2	0	1142139005	900000000000011006	900000000000451002
307931000003024	20220731	1	999991001000101	1197392000	#12.5	1	1142135004	900000000000011006	900000000000451002
307941000003028	20220731	1	999991001000101	1197392000	#1	1	1142136003	900000000000011006	900000000000451002
307991000003020	20220731	1	999991001000101	1197392000	#250	2	1142135004	900000000000011006	900000000000451002
308001000003029	20220731	1	999991001000101	1197392000	#1	2	1142136003	900000000000011006	900000000000451002
308311000003029	20220731	1	999991001000101	895436000	#1	0	1142139005	900000000000011006	900000000000451002
308361000003027	20220731	1	999991001000101	895436000	#1	1	1142137007	900000000000011006	900000000000451002
308371000003021	20220731	1	999991001000101	895436000	#250	1	1142138002	900000000000011006	900000000000451002
308591000003028	20220731	1	999991001000101	1193781000	#1	0	1142139005	900000000000011006	900000000000451002
308641000003024	20220731	1	999991001000101	1193781000	#100	1	1142135004	900000000000011006	900000000000451002
308651000003022	20220731	1	999991001000101	1193781000	#1	1	1142136003	900000000000011006	900000000000451002
309121000003029	20220731	1	999991001000101	1201756009	#1	0	1142139005	900000000000011006	900000000000451002
309171000003025	20220731	1	999991001000101	1201756009	#1	1	1142137007	900000000000011006	900000000000451002
309181000003028	20220731	1	999991001000101	1201756009	#50	1	1142138002	900000000000011006	900000000000451002
309201000003029	20220731	1	999991001000101	774641000	#2	0	1142139005	900000000000011006	900000000000451002
309521000003022	20220731	1	999991001000101	1193812006	#1	0	1142139005	900000000000011006	900000000000451002
309571000003021	20220731	1	999991001000101	1193812006	#1	1	1142137007	900000000000011006	900000000000451002
309581000003023	20220731	1	999991001000101	1193812006	#5	1	1142138002	900000000000011006	900000000000451002
309811000003026	20220731	1	999991001000101	322981004	#1	0	1142139005	900000000000011006	900000000000451002
309861000003029	20220731	1	999991001000101	322981004	#50	1	1142135004	900000000000011006	900000000000451002
309871000003023	20220731	1	999991001000101	322981004	#1	1	1142136003	900000000000011006	900000000000451002
309901000003023	20220731	1	999991001000101	784809002	#1	0	1142139005	900000000000011006	900000000000451002
309951000003024	20220731	1	999991001000101	784809002	#1	1	1142137007	900000000000011006	900000000000451002
309961000003022	20220731	1	999991001000101	784809002	#500	1	1142138002	900000000000011006	900000000000451002
310581000003029	20220731	1	999991001000101	773378000	#1	0	1142139005	900000000000011006	900000000000451002
310631000003027	20220731	1	999991001000101	777341004	#1	0	1142139005	900000000000011006	900000000000451002
311151000003024	20220731	1	999991001000101	871866001	#1	0	1142139005	900000000000011006	900000000000451002
311161000003022	20220731	1	999991001000101	871866001	#1	0	1142140007	900000000000011006	900000000000451002
311291000003021	20220731	1	999991001000101	774590006	#1	0	1142139005	900000000000011006	900000000000451002
311481000003020	20220731	1	999991001000101	1172489003	#1	0	1142139005	900000000000011006	900000000000451002
311531000003022	20220731	1	999991001000101	1172489003	#1	1	1142137007	900000000000011006	900000000000451002
311541000003026	20220731	1	999991001000101	1172489003	#500	1	1142138002	900000000000011006	900000000000451002
311651000003029	20220731	1	999991001000101	878903003	#1	0	1142139005	900000000000011006	900000000000451002
311701000003024	20220731	1	999991001000101	878903003	#400	1	1142135004	900000000000011006	900000000000451002
311711000003021	20220731	1	999991001000101	878903003	#1	1	1142136003	900000000000011006	900000000000451002
311751000003020	20220731	1	999991001000101	386117004	#1	0	1142139005	900000000000011006	900000000000451002
311801000003026	20220731	1	999991001000101	386117004	#50	1	1142135004	900000000000011006	900000000000451002
311811000003029	20220731	1	999991001000101	386117004	#1	1	1142136003	900000000000011006	900000000000451002
312261000003023	20220731	1	999991001000101	776127007	#1	0	1142139005	900000000000011006	900000000000451002
312601000003021	20220731	1	999991001000101	371663004	#1	0	1142139005	900000000000011006	900000000000451002
312651000003022	20220731	1	999991001000101	371663004	#250	1	1142135004	900000000000011006	900000000000451002
312661000003020	20220731	1	999991001000101	371663004	#1	1	1142136003	900000000000011006	900000000000451002
313171000003029	20220731	1	999991001000101	1204475004	#1	0	1142139005	900000000000011006	900000000000451002
313221000003024	20220731	1	999991001000101	1204475004	#1	1	1142137007	900000000000011006	900000000000451002
313231000003021	20220731	1	999991001000101	1204475004	#1	1	1142138002	900000000000011006	900000000000451002
313381000003029	20220731	1	999991001000101	322440003	#1	0	1142139005	900000000000011006	900000000000451002
313431000003022	20220731	1	999991001000101	322440003	#1	1	1142137007	900000000000011006	900000000000451002
313441000003026	20220731	1	999991001000101	322440003	#2	1	1142138002	900000000000011006	900000000000451002
313661000003027	20220731	1	999991001000101	776695007	#2	0	1142139005	900000000000011006	900000000000451002
313821000003023	20220731	1	999991001000101	1204352005	#1	0	1142139005	900000000000011006	900000000000451002
313871000003022	20220731	1	999991001000101	1204352005	#150	1	1142135004	900000000000011006	900000000000451002
313881000003024	20220731	1	999991001000101	1204352005	#1	1	1142136003	900000000000011006	900000000000451002
314501000003027	20220731	1	999991001000101	332041002	#1	0	1142139005	900000000000011006	900000000000451002
314551000003026	20220731	1	999991001000101	332041002	#1	1	1142137007	900000000000011006	900000000000451002
314561000003028	20220731	1	999991001000101	332041002	#10	1	1142138002	900000000000011006	900000000000451002
314601000003028	20220731	1	999991001000101	774831001	#1	0	1142139005	900000000000011006	900000000000451002
315351000003023	20220731	1	999991001000101	370176001	#1	0	1142139005	900000000000011006	900000000000451002
315401000003025	20220731	1	999991001000101	370176001	#120	1	1142135004	900000000000011006	900000000000451002
315411000003028	20220731	1	999991001000101	370176001	#1	1	1142136003	900000000000011006	900000000000451002
315511000003029	20220731	1	999991001000101	1052328007	#1	0	1142139005	900000000000011006	900000000000451002
315521000003022	20220731	1	999991001000101	1052328007	#7	0	1142140007	900000000000011006	900000000000451002
316361000003028	20220731	1	999991001000101	1153501009	#1	0	1142139005	900000000000011006	900000000000451002
316411000003021	20220731	1	999991001000101	1153501009	#1	1	1142137007	900000000000011006	900000000000451002
316421000003028	20220731	1	999991001000101	1153501009	#100	1	1142138002	900000000000011006	900000000000451002
316561000003022	20220731	1	999991001000101	774448003	#1	0	1142139005	900000000000011006	900000000000451002
317111000003029	20220731	1	999991001000101	775601001	#1	0	1142139005	900000000000011006	900000000000451002
317761000003026	20220731	1	999991001000101	775774002	#1	0	1142139005	900000000000011006	900000000000451002
318351000003027	20220731	1	999991001000101	776991000	#1	0	1142139005	900000000000011006	900000000000451002
318551000003020	20220731	1	999991001000101	330588001	#1	0	1142139005	900000000000011006	900000000000451002
318601000003023	20220731	1	999991001000101	330588001	#1	1	1142137007	900000000000011006	900000000000451002
318611000003020	20220731	1	999991001000101	330588001	#5	1	1142138002	900000000000011006	900000000000451002
318881000003025	20220731	1	999991001000101	783645007	#1	0	1142139005	900000000000011006	900000000000451002
318931000003020	20220731	1	999991001000101	783645007	#50	1	1142135004	900000000000011006	900000000000451002
318941000003029	20220731	1	999991001000101	783645007	#1	1	1142136003	900000000000011006	900000000000451002
319811000003028	20220731	1	999991001000101	766494003	#1	0	1142139005	900000000000011006	900000000000451002
319861000003026	20220731	1	999991001000101	766494003	#1	1	1142137007	900000000000011006	900000000000451002
319871000003020	20220731	1	999991001000101	766494003	#10	1	1142138002	900000000000011006	900000000000451002
321041000003025	20220731	1	999991001000101	782082008	#1	0	1142139005	900000000000011006	900000000000451002
321091000003022	20220731	1	999991001000101	782082008	#1	1	1142137007	900000000000011006	900000000000451002
321101000003027	20220731	1	999991001000101	782082008	#20	1	1142138002	900000000000011006	900000000000451002
321161000003028	20220731	1	999991001000101	777927003	#1	0	1142139005	900000000000011006	900000000000451002
321261000003022	20220731	1	999991001000101	776432001	#1	0	1142139005	900000000000011006	900000000000451002
321341000003027	20220731	1	999991001000101	781762001	#1	0	1142139005	900000000000011006	900000000000451002
321391000003024	20220731	1	999991001000101	781762001	#1	1	1142137007	900000000000011006	900000000000451002
321401000003022	20220731	1	999991001000101	781762001	#250	1	1142138002	900000000000011006	900000000000451002
321571000003026	20220731	1	999991001000101	777110007	#1	0	1142139005	900000000000011006	900000000000451002
321941000003026	20220731	1	999991001000101	777821001	#1	0	1142139005	900000000000011006	900000000000451002
322531000003021	20220731	1	999991001000101	777212006	#2	0	1142139005	900000000000011006	900000000000451002
322591000003022	20220731	1	999991001000101	323989005	#1	0	1142139005	900000000000011006	900000000000451002
322641000003026	20220731	1	999991001000101	323989005	#250	1	1142135004	900000000000011006	900000000000451002
322651000003028	20220731	1	999991001000101	323989005	#1	1	1142136003	900000000000011006	900000000000451002
322961000003024	20220731	1	999991001000101	777439001	#1	0	1142139005	900000000000011006	900000000000451002
323431000003028	20220731	1	999991001000101	1197542002	#1	0	1142139005	900000000000011006	900000000000451002
323481000003029	20220731	1	999991001000101	1197542002	#10	1	1142135004	900000000000011006	900000000000451002
323491000003027	20220731	1	999991001000101	1197542002	#1	1	1142136003	900000000000011006	900000000000451002
323751000003029	20220731	1	999991001000101	324825008	#1	0	1142139005	900000000000011006	900000000000451002
323801000003023	20220731	1	999991001000101	324825008	#1	1	1142137007	900000000000011006	900000000000451002
323811000003020	20220731	1	999991001000101	324825008	#10	1	1142138002	900000000000011006	900000000000451002
323861000003022	20220731	1	999991001000101	777282002	#1	0	1142139005	900000000000011006	900000000000451002
323921000003024	20220731	1	999991001000101	784729005	#1	0	1142139005	900000000000011006	900000000000451002
323971000003023	20220731	1	999991001000101	784729005	#1	1	1142137007	900000000000011006	900000000000451002
323981000003020	20220731	1	999991001000101	784729005	#20	1	1142138002	900000000000011006	900000000000451002
324081000003022	20220731	1	999991001000101	326729009	#1	0	1142139005	900000000000011006	900000000000451002
324131000003022	20220731	1	999991001000101	326729009	#2	1	1142135004	900000000000011006	900000000000451002
324141000003026	20220731	1	999991001000101	326729009	#1	1	1142136003	900000000000011006	900000000000451002
324991000003020	20220731	1	999991001000101	782025007	#1	0	1142139005	900000000000011006	900000000000451002
325041000003028	20220731	1	999991001000101	782025007	#1	1	1142137007	900000000000011006	900000000000451002
325051000003025	20220731	1	999991001000101	782025007	#200	1	1142138002	900000000000011006	900000000000451002
325101000003025	20220731	1	999991001000101	1148458004	#1	0	1142139005	900000000000011006	900000000000451002
325151000003029	20220731	1	999991001000101	1148458004	#250	1	1142135004	900000000000011006	900000000000451002
325161000003026	20220731	1	999991001000101	1148458004	#1	1	1142136003	900000000000011006	900000000000451002
325211000003023	20220731	1	999991001000101	326146004	#1	0	1142139005	900000000000011006	900000000000451002
325261000003020	20220731	1	999991001000101	326146004	#200	1	1142135004	900000000000011006	900000000000451002
325271000003026	20220731	1	999991001000101	326146004	#1	1	1142136003	900000000000011006	900000000000451002
325351000003027	20220731	1	999991001000101	782063004	#1	0	1142139005	900000000000011006	900000000000451002
325401000003020	20220731	1	999991001000101	782063004	#1	1	1142137007	900000000000011006	900000000000451002
325411000003022	20220731	1	999991001000101	782063004	#80	1	1142138002	900000000000011006	900000000000451002
325871000003027	20220731	1	999991001000101	777286004	#1	0	1142139005	900000000000011006	900000000000451002
326221000003021	20220731	1	999991001000101	327082002	#1	0	1142139005	900000000000011006	900000000000451002
326271000003020	20220731	1	999991001000101	327082002	#25	1	1142135004	900000000000011006	900000000000451002
326281000003022	20220731	1	999991001000101	327082002	#1	1	1142136003	900000000000011006	900000000000451002
326501000003027	20220731	1	999991001000101	1193768007	#1	0	1142139005	900000000000011006	900000000000451002
326551000003026	20220731	1	999991001000101	1193768007	#750	1	1142135004	900000000000011006	900000000000451002
326561000003028	20220731	1	999991001000101	1193768007	#1	1	1142136003	900000000000011006	900000000000451002
327221000003024	20220731	1	999991001000101	775768002	#1	0	1142139005	900000000000011006	900000000000451002
327381000003029	20220731	1	999991001000101	777914002	#1	0	1142139005	900000000000011006	900000000000451002
327441000003026	20220731	1	999991001000101	775261009	#1	0	1142139005	900000000000011006	900000000000451002
327731000003027	20220731	1	999991001000101	781858002	#1	0	1142139005	900000000000011006	900000000000451002
327781000003028	20220731	1	999991001000101	781858002	#1	1	1142137007	900000000000011006	900000000000451002
327791000003026	20220731	1	999991001000101	781858002	#30	1	1142138002	900000000000011006	900000000000451002
327881000003024	20220731	1	999991001000101	776414001	#2	0	1142139005	900000000000011006	900000000000451002
328201000003029	20220731	1	999991001000101	346822000	#1	0	1142139005	900000000000011006	900000000000451002
328251000003028	20220731	1	999991001000101	346822000	#400	1	1142135004	900000000000011006	900000000000451002
328261000003025	20220731	1	999991001000101	346822000	#1	1	1142136003	900000000000011006	900000000000451002
328291000003023	20220731	1	999991001000101	766573003	#1	0	1142139005	900000000000011006	900000000000451002
328341000003020	20220731	1	999991001000101	766573003	#1	1	1142137007	900000000000011006	900000000000451002
328351000003023	20220731	1	999991001000101	766573003	#1	1	1142138002	900000000000011006	900000000000451002
328691000003021	20220731	1	999991001000101	890475007	#3	0	1142139005	900000000000011006	900000000000451002
328741000003024	20220731	1	999991001000101	890475007	#50	1	1142135004	900000000000011006	900000000000451002
328751000003022	20220731	1	999991001000101	890475007	#1	1	1142136003	900000000000011006	900000000000451002
328801000003028	20220731	1	999991001000101	890475007	#12.5	2	1142135004	900000000000011006	900000000000451002
328811000003026	20220731	1	999991001000101	890475007	#1	2	1142136003	900000000000011006	900000000000451002
328861000003029	20220731	1	999991001000101	890475007	#75	3	1142135004	900000000000011006	900000000000451002
328871000003023	20220731	1	999991001000101	890475007	#1	3	1142136003	900000000000011006	900000000000451002
329231000003026	20220731	1	999991001000101	776002003	#1	0	1142139005	900000000000011006	900000000000451002
329671000003026	20220731	1	999991001000101	324471006	#1	0	1142139005	900000000000011006	900000000000451002
329721000003023	20220731	1	999991001000101	324471006	#50	1	1142135004	900000000000011006	900000000000451002
329731000003020	20220731	1	999991001000101	324471006	#1	1	1142136003	900000000000011006	900000000000451002
330131000003028	20220731	1	999991001000101	777438009	#1	0	1142139005	900000000000011006	900000000000451002
330441000003028	20220731	1	999991001000101	324823001	#1	0	1142139005	900000000000011006	900000000000451002
330491000003020	20220731	1	999991001000101	324823001	#150	1	1142135004	900000000000011006	900000000000451002
330501000003027	20220731	1	999991001000101	324823001	#1	1	1142136003	900000000000011006	900000000000451002
330881000003021	20220731	1	999991001000101	776713006	#1	0	1142139005	900000000000011006	900000000000451002
330911000003021	20220731	1	999991001000101	777290002	#1	0	1142139005	900000000000011006	900000000000451002
331001000003026	20220731	1	999991001000101	1204112004	#1	0	1142139005	900000000000011006	900000000000451002
331051000003025	20220731	1	999991001000101	1204112004	#25	1	1142135004	900000000000011006	900000000000451002
331061000003027	20220731	1	999991001000101	1204112004	#1	1	1142136003	900000000000011006	900000000000451002
331401000003020	20220731	1	999991001000101	1153643009	#1	0	1142139005	900000000000011006	900000000000451002
331451000003021	20220731	1	999991001000101	1153643009	#1	1	1142137007	900000000000011006	900000000000451002
331461000003024	20220731	1	999991001000101	1153643009	#6000	1	1142138002	900000000000011006	900000000000451002
331621000003027	20220731	1	999991001000101	324912001	#2	0	1142139005	900000000000011006	900000000000451002
331671000003028	20220731	1	999991001000101	324912001	#25	1	1142135004	900000000000011006	900000000000451002
331681000003026	20220731	1	999991001000101	324912001	#1	1	1142136003	900000000000011006	900000000000451002
331731000003022	20220731	1	999991001000101	324912001	#500	2	1142135004	900000000000011006	900000000000451002
331741000003026	20220731	1	999991001000101	324912001	#1	2	1142136003	900000000000011006	900000000000451002
332111000003022	20220731	1	999991001000101	770280008	#2	0	1142139005	900000000000011006	900000000000451002
332161000003024	20220731	1	999991001000101	770280008	#100	1	1142135004	900000000000011006	900000000000451002
332171000003025	20220731	1	999991001000101	770280008	#1	1	1142136003	900000000000011006	900000000000451002
332221000003020	20220731	1	999991001000101	770280008	#6	2	1142135004	900000000000011006	900000000000451002
332231000003022	20220731	1	999991001000101	770280008	#1	2	1142136003	900000000000011006	900000000000451002
332351000003023	20220731	1	999991001000101	1144520006	#1	0	1142139005	900000000000011006	900000000000451002
332401000003025	20220731	1	999991001000101	1144520006	#120	1	1142135004	900000000000011006	900000000000451002
332411000003028	20220731	1	999991001000101	1144520006	#1	1	1142136003	900000000000011006	900000000000451002
332971000003028	20220731	1	999991001000101	1163374003	#1	0	1142139005	900000000000011006	900000000000451002
333021000003021	20220731	1	999991001000101	1163374003	#2	1	1142135004	900000000000011006	900000000000451002
333031000003023	20220731	1	999991001000101	1163374003	#1	1	1142136003	900000000000011006	900000000000451002
