Data;Nome_Horus;Visto_Horus;id
;FELBAMATO 600 MG COMPRIMIDO;;2756
;FELODIPINO, METOPROLOL 200 + 50 MG MG COMPRIMIDO LIBERAÇÃO PROLONGADA COMP;;2757
;FELODIPINO, METOPROLOL 50 MG + 5 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;;2758
;FELODIPINO 2,5 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA  ;;2759
;FELODIPINO 5 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA  ;;2760
;FEMPROCUMONA 3 MG COMPRIMIDO ;;2761
;FEMPROPOREX, CLORIDRATO 25 MG COMPRIMIDO ;;2762
;FENAZOPIRIDINA, CLORIDRATO 100 MG COMPRIMIDO ;;2763
;FENAZOPIRIDINA, CLORIDRATO 200 MG DRÁGEA;;2764
;FENDIZOATO DE CLOPERASTINA 3,54MG/ML  XAROPE ;;2765
;FENILBUTAZONA, CÁLCICA 200 MG COMPRIMIDO ;;2766
;FENILEFRINA + TETRACAINA 1 + 10 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;;2767
;FENILEFRINA, CLORIDRATO 10 % SOLUÇÃO OFTÁLMICA 10 ML ;;2768
;FENILEFRINA, CLORIDRATO 10 % SOLUÇÃO OFTÁLMICA 15 ML ;;2769
;FENILEFRINA, CLORIDRATO 10 % SOLUÇÃO OFTÁLMICA 5 ML ;;2770
;FENILEFRINA, CLORIDRATO 10 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;2771
;FENITOÍNA SÓDICA  100 MG COMPRIMIDO ELENCO ESTADUAL ;;2772
;FENITOÍNA SÓDICA  20 MG/ML SUSPENSÃO ORAL  120 ML;;2773
;FENITOÍNA SÓDICA  25 MG/ML SUSPENSÃO ORAL  120 ML ;;2774
;FENITOÍNA SÓDICA  50 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;2775
;FENOBARBITAL  100 MG COMPRIMIDO ELENCO ESTADUAL ;;2776
;FENOBARBITAL  100 MG/ML SOLUÇÃO INJETÁVEL 2 ML;;2777
;FENOBARBITAL  200 MG/ML SOLUÇÃO INJETÁVEL 1 ML;;2778
;FENOBARBITAL  40 MG/ML SOLUÇÃO ORAL 20 ML ELENCO ESTADUAL ;;2779
;FENOBARBITAL  50 MG COMPRIMIDO;;2780
;FENOFIBRATO 160 MG COMPRIMIDO;;2781
;FENOFIBRATO 200 MG CAP GRUPO 2 ;;2782
;FENOFIBRATO 200 MG CÁPSULA ;;2783
;FENOFIBRATO 250 MG CAP DE LIB RETARD GRUPO 2 ;;2784
;FENOFIBRATO 250 MG CÁPSULA DE LIBERAÇÃO CONTROLADA ;;2785
;FENOTEROL, BROMIDRATO + IPRATRÓPIO, BROMETO 0,05+0,02 MG/DOSE AEROSSOL ORAL 200 DOSES;;2786
;FENOTEROL, BROMIDRATO + IPRATRÓPIO, BROMETO 0,1 + 0,04 MG/DOSE AEROSSOL ORAL ELENCO ESTADUAL ;;2787
;FENOTEROL, BROMIDRATO 100 MCG/DOSE AEROSSOL 200 DOSES ;;2788
;FENOTEROL, BROMIDRATO 200 MCG AEROSSOL 200 DOSES ELENCO ESTADUAL ;;2789
;FENOTEROL, BROMIDRATO 200 MCG AEROSSOL 300 DOSES ;;2790
;FENOTEROL, BROMIDRATO 5 MG/ML SOLUÇÃO PARA NEBULIZAÇÃO 20 ML ELENCO ESTADUAL ;;2791
;FENOTEROL 100 MCG AER BUCAL (FR DE 200 DOSES) GRUPO 2 ;;2792
;FENOXIMETILPENICILINA POTÁSSICA 1.200.000 UI SOL INJ (FR-AMP);;2793
;FENOXIMETILPENICILINA POTÁSSICA 500.000 UI COMPRIMIDO;;2794
;FENOXIMETILPENICILINA POTÁSSICA 80.000 UI/ML PÓ PARA SOLUÇÃO 60 ML ELENCO ESTADUAL ;;2795
;FENTANILA, CITRATO + DROPERIDOL CITRATO DE FENTANILA + DROPERIDOL 0,0785 MG/ML + 2 INJ (FR);;2796
;FENTANILA, CITRATO + DROPERIDOL 0,05 + 2,5 MG/ML SOLUÇÃO INJETÁVEL  2 ML ;;2797
;FENTANILA, CITRATO 0,05 MG/ML SOLUÇÃO INJETÁVEL 10 ML;;2798
;FENTANILA, CITRATO 0,05 MG/ML SOLUÇÃO INJETÁVEL 2 ML;;2799
;FENTANILA, CITRATO 0,05 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;2800
;FENTANILA, CITRATO 0,05 MG/ML SOLUÇÃO INJETÁVEL 50 ML;;2801
;FENTANILA, CITRATO 0,5 MG/ML SOLUÇÃO INJETÁVEL 3 ML;;2802
;FENTANILA, CITRATO 100 MCG ADESIVO TRANSDÉRMICO;;2803
;FENTANILA, CITRATO 12,5 MCG ADESIVO TRANSDÉRMICO;;2804
;FENTANILA, CITRATO 25 MCG ADESIVO TRANSDÉRMICO;;2805
;FENTANILA, CITRATO 50 MCG ADESIVO TRANSDÉRMICO;;2806
;FENTICONAZOL, NITRATO 2% CREM (BIS) 40G;;2807
;FENTICONAZOL, NITRATO 20 MG/ML SPRAY  TÓPICO 30 ML;;2808
;FERRIPOLIMALTOSE + ÁCIDO FÓLICO 100 + 0,35 MG COMPRIMIDO MASTIGÁVEL ;;2809
;FERRIPOLIMALTOSE 10 MG/ML XAROPE  100 ML ;;2810
;FERRIPOLIMALTOSE 10 MG/ML XAROPE  120 ML ;;2811
;FERRIPOLIMALTOSE 100 MG COMPRIMIDO MASTIGÁVEL;;2812
;FERRIPOLIMALTOSE 100 MG (FERRO III) SOLUÇÃO INJETÁVEL  2 ML ;;2813
;FERRIPOLIMALTOSE 100 MG (FERRO III) SOLUÇÃO INJETÁVEL 5 ML;;2814
;FERRIPOLIMALTOSE 50 MG/ML SOLUÇÃO ORAL  30 ML ;;2815
;FERRO ELEMENTAR ASSOCIADO AO ÁCIDO FÓLICO E VIT B12 21 MG/ML + 0,25 MG/ML + 7,5 MCG/ML SOLUÇÃO ORAL 20 ML;;2816
;FERRO ELEMENTAR 100 MG COMP REV;;2817
;FERRO ELEMENTAR 50 MG/ML SOLUÇÃO ORAL 30 ML;;2818
;FERRO, QUELATO + ACIDO FOLICO + B12 300 + 5 + 0,015 MG COMP REV;;2819
;FERRO QUELATO + COBRE QUELATO + ÁCIDO FÓLICO + MULTIVITAMINAS 300MCG + 20MG + 100MG + 20MG + 2MG + 0,5MG + 25 MG CÁPSULA ;;2820
;FERRO QUELATO GLICINATO (30 MG FERRO ELEMENTAR) 150 MG COMPRIMIDO ;;2821
;FERRO QUELATO GLICINATO 300 MG COMPRIMIDO ;;2822
;FERRO QUELATO GLICINATO 500 MG COMPRIMIDO MASTIGÁVEL ;;2823
;FERRO QUELATO GLICINATO 60 MG CÁPSULA ;;2824
;FERROCARBONILA + ÁCIDO FÓLICO + MULTIVITAMINAS COMPRIMIDO ;;2825
;FEXOFENADINA + PSEUDOEFEDRINA 60 + 120 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA  ;;2826
;FEXOFENADINA, CLORIDRATO 120 MG COMPRIMIDO ;;2827
;FEXOFENADINA, CLORIDRATO 180 MG COMPRIMIDO ;;2828
;FEXOFENADINA, CLORIDRATO 6 MG/ML SOLUÇÃO ORAL  60 ML ;;2829
;FEXOFENADINA, CLORIDRATO 6 MG/ML SUSPENSÃO ORAL  150 ML ;;2830
;FIBRINOLISINA + DESOXIRRIBONUCLEASE + CLORANFENICOL POMADA 10 G ;;2831
;FIBRINOLISINA + DESOXIRRIBONUCLEASE + CLORANFENICOL POMADA 30 G ;;2832
;FILGRASTIM 300 MCG SOL INJ (FR-AMP OU SER PREENC) GRUPO 1.A;;2833
;FILGRASTIM 300 MCG SOLUÇÃO INJETÁVEL  1 ML ;;2834
;FINASTERIDA 1 MG COMPRIMIDO ;;2835
;FINASTERIDA 5 MG COMPRIMIDO;;2836
;FINGOLIMODE 0,5 MG CAP GRUPO 1.A;;2837
;FINGOLIMODE,CLORIDRATO 0,5 MG CÁPSULA  ;;2838
;FITOMENADIONA 10 MG/ML SOLUÇÃO INJETÁVEL  1 ML IV ;;2839
;FITOMENADIONA 10 MG/ML SOLUÇÃO INJETÁVEL 0,2 ML IM;;2840
;FITOMENADIONA 10 MG/ML SOLUÇÃO INJETÁVEL 0,2 ML IV;;2841
;FITOMENADIONA 10 MG/ML SOLUÇÃO INJETÁVEL 1 ML IM;;2842
;FITOMENADIONA 1,5 MG/ML SOLUÇÃO INJETÁVEL 20 ML;;2843
;FLUCITOSINA 500 MG COMPRIMIDO;;2844
;FLUCONAZOL 10 MG/ML SUSP ORAL (FR) 100 ML;;2845
;FLUCONAZOL 10 MG/ML SUSPENSÃO INJETÁVEL 100 ML;;2846
;FLUCONAZOL 100 MG CÁPSULA  ELENCO ESTADUAL ;;2847
;FLUCONAZOL 150 MG CÁPSULA ;;2848
;FLUCONAZOL 2 MG/ML SOL INJ (AMP) 100 ML;;2849
;FLUCONAZOL 2 MG/ML SOL INJ (FR) 100 ML;;2850
;FLUCONAZOL 2 MG/ML SOLUÇÃO INJETÁVEL BOLSA 100 ML;;2851
;FLUDARABINA, FOSFATO 50 MG SOLUÇÃO INJETÁVEL  ;;2852
;FLUDROCORTISONA, ACETATO 0,1 MG COMPRIMIDO ;;2853
;FLUDROCORTISONA, ACETATO 0,1 MG/ML SOL ORAL (FR);;2854
;FLUDROCORTISONA 0,1 MG COMP GRUPO 2 ;;2855
;FLUDROXICORTIDA + NEOMICINA 0,125 + 3,5 MG/G CREME  30 G;;2856
;FLUDROXICORTIDA 4 MCG/CM2 CURATIVO OCLUSIVO;;2857
;FLUFENAZINA, CLORIDRATO 5 MG COMPRIMIDO ;;2858
;FLUFENAZINA, ENANTATO 25 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;2859
;FLUMAZENIL 0,1 MG/ML SOLUÇÃO INJETÁVEL 5 ML;;2860
;FLUNARIZINA, DICLORIDRATO 10 MG COMPRIMIDO ;;2861
;FLUNARIZINA, DICLORIDRATO 5 MG/ML SOL ORAL (FR) 30 ML;;2862
;FLUNITRAZEPAM 1 MG COMPRIMIDO ;;2863
;FLUNITRAZEPAM 2 MG COMPRIMIDO ;;2864
;FLUOCINOLONA + NAFAZOLINA + ZINCO + NEOMICINA 0,25 + 0,5 + 4 + 7 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;2865
;FLUORESCEÍNA SÓDICA 1 % SOLUÇÃO OFTÁLMICA 3 ML ;;2866
;FLUORESCEÍNA SÓDICA 2 % SOLUÇÃO OFTÁLMICA 3 ML ;;2867
;FLUORESCEÍNA 1 % SOLUÇÃO OFTÁLMICA 5 ML;;2868
;FLUORESCEÍNA 10 % SOLUÇÃO INJETÁVEL 5 ML;;2869
;FLUORETO DE SODIO 0,05 % SOLUÇÃO 500 ML;;2870
;FLUORMETOLONA 1 MG/ML SOLUÇÃO OFTÁLMICA 10 ML;;2871
;FLUORMETOLONA 1 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;;2872
;FLUORMETOLONA 2,5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;2873
;FLUORURACILA 25 MG/ML SOLUÇÃO INJETÁVEL  10 ML ;;2874
;FLUORURACILA 50 MG/G CREME  10 G ;;2875
;FLUORURACILA 50 MG/G CREME  15 G ;;2876
;FLUORURACILA 50 MG/G CREME  20 G ;;2877
;FLUORURACILA 50 MG/G CREME  30 G ;;2878
;FLUORURACILA 50 MG/ML SOLUÇÃO INJETÁVEL  10 ML ;;2879
;FLUOXETINA, CLORIDRATO 10 MG CÁPSULA  ;;2880
;FLUOXETINA, CLORIDRATO 10 MG COMPRIMIDO ;;2881
;FLUOXETINA, CLORIDRATO 20 MG CÁPSULA  ELENCO ESTADUAL ;;2882
;FLUOXETINA, CLORIDRATO 20 MG COMPRIMIDO ELENCO ESTADUAL ;;2883
;FLUOXETINA, CLORIDRATO 20 MG/ML SOLUÇÃO ORAL  20 ML ;;2884
;FLUOXETINA, CLORIDRATO 60 MG CÁPSULA  ;;2885
;FLURAZEPAM 30 MG COMPRIMIDO ;;2886
;FLURBIPROFENO 40 MG ADESIVO TRANSDÉRMICO;;2887
;FLURBIPROFENO 8,75 MG PASTILHA;;2888
;FLUTAMIDA 250 MG COMPRIMIDO ;;2889
;FLUTICASONA ASSOCIADA AO UMECLIDÍNIO E VILANTEROL 100 MCG + 62,5 MCG + 25 MCG PÓ 30  DOSES ELENCO ESTADUAL ;;2890
;FLUTICASONA, FUORATO 27,5 MCG/DOSE SPRAY NASAL 120 DOSES ;;2891
;FLUTICASONA, FUROATO + VILANTEROL, TRIFENATATO 100 MCG/DOSE + 25 MCG/DOSE PÓ PARA INALAÇÃO ORAL 30 DOSES;;2892
;FLUTICASONA, FUROATO + VILANTEROL, TRIFENATATO 200/25 MCG PÓ PARA INALAÇÃO ORAL 30 DOSES;;2893
;FLUTICASONA, PROPIONATO 250 MCG AEROSSOL ORAL 60 DOSES ;;2894
;FLUTICASONA, PROPIONATO 250 MCG PÓ PARA INALAÇÃO ORAL 60 CAPS. ;;2895
;FLUTICASONA, PROPIONATO 50 MCG AEROSSOL 120 DOSES ;;2896
;FLUTICASONA, PROPIONATO 50 MCG AEROSSOL 60 DOSES ;;2897
;FLUTICASONA, PROPIONATO 50 MCG SPRAY NASAL 10 ML ;;2898
;FLUTICASONA, PROPIONATO 50 MCG SPRAY NASAL 120 DOSES ;;2899
;FLUVASTATINA SÓDICA 20 MG CÁPSULA  ;;2900
;FLUVASTATINA SÓDICA 40 MG CÁPSULA  ;;2901
;FLUVASTATINA 20 MG CAP GRUPO 2 ;;2902
;FLUVASTATINA 40 MG CAP GRUPO 2 ;;2903
;FLUVASTATINA 80 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA  ;;2904
;FLUVOXAMINA, MALEATO 100 MG COMPRIMIDO ;;2905
;FLUVOXAMINA, MALEATO 50 MG COMPRIMIDO;;2906
;FOLITROPINA, ALFA RECOMBINANTE 1050 UI PÓ + DILUENTE 2 ML ;;2907
;FOLITROPINA, ALFA RECOMBINANTE 150 UI PÓ LIOF INJ (FR-AMP OU SER PREENC) ;;2908
;FOLITROPINA, ALFA RECOMBINANTE (22MCG) 300 UI SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO 0,5 ML ;;2909
;FOLITROPINA, ALFA RECOMBINANTE (33 MCG) 450 UI SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO 0,75 ML ;;2910
;FOLITROPINA, ALFA RECOMBINANTE 37,5 UI PÓ LIOF INJ (FR-AMP) ;;2911
;FOLITROPINA, ALFA RECOMBINANTE 450 UI PÓ LIOF INJ (FR-AMP OU SER PREENC) 1 ML ;;2912
;FOLITROPINA, ALFA RECOMBINANTE (66MCG) 900 UI SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO 1,5 ML ;;2913
;FOLITROPINA, ALFA RECOMBINANTE 75 UI PÓ LIOF INJ (FR-AMP) ;;2914
;FOLITROPINA, BETA 300 UI SOLUÇÃO INJETÁVEL  0,480 ML ;;2915
;FORMOTEROL + BUDESONIDA 12 + 200 MCG CÁPSULA  ;;2916
;FORMOTEROL + BUDESONIDA 12 + 400 MCG CAP INAL GRUPO 2 ;;2917
;FORMOTEROL + BUDESONIDA 12 + 400 MCG CÁPSULA  ELENCO ESTADUAL ;;2918
;FORMOTEROL + BUDESONIDA 12 + 400 MCG PÓ INAL (FR DE 60 DOSES) GRUPO 2 ;;2919
;FORMOTEROL + BUDESONIDA 12 + 400 MCG PÓ PARA INALAÇÃO ORAL 60 DOSES ELENCO ESTADUAL ;;2920
;FORMOTEROL + BUDESONIDA 6 + 100 MCG/DOSE PÓ PARA INALAÇÃO ORAL 120 DOSES ;;2921
;FORMOTEROL + BUDESONIDA 6 + 200 MCG CAP INAL GRUPO 2 ;;2922
;FORMOTEROL + BUDESONIDA 6 + 200 MCG CÁPSULA  ELENCO ESTADUAL ;;2923
;FORMOTEROL + BUDESONIDA 6 + 200 MCG PÓ INAL (FR DE 60 DOSES) GRUPO 2 ;;2924
;FORMOTEROL + BUDESONIDA 6 + 200 MCG PÓ PARA INALAÇÃO ORAL 120 DOSES;;2925
;FORMOTEROL + BUDESONIDA 6 + 200 MCG PÓ PARA INALAÇÃO ORAL 60 DOSES ELENCO ESTADUAL ;;2926
;FORMOTEROL, FUMARATO 12 MCG CÁPSULA  ELENCO ESTADUAL ;;2927
;FORMOTEROL, FUMARATO 12 MCG PÓ PARA INALAÇÃO ORAL 60 DOSES ;;2928
;FORMOTEROL 12 MCG CAP INAL GRUPO 2 ;;2929
;FORMOTEROL 12 MCG PÓ INAL (FR DE 60 DOSES) GRUPO 2 ;;2930
;FOSAMPRENAVIR CÁLCICO 50 MG/ML SUSPENSÃO ORAL  225 ML;;2931
;FOSAMPRENAVIR CÁLCICO 700 MG MG COMPRIMIDO;;2932
;FOSAPREPITANTO DIMEGLUMINA 150 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;2933
;FOSFATO DE CÁLCIO TRIBÁSICO + COLECALCIFEROL 600 MG + 400 UI COMPRIMIDO;;2934
;FOSFATO DE POTÁSSIO, MONOBÁSICO E DIBÁSICO 2 MEQ/ML SOLUÇÃO INJETÁVEL 10 ML;;2935
;FOSFATO DE SÓDIO, ESPECIALMENTE MANIPULADO, SOLUÇÃO ORAL, DIBÁSICO E MONOBÁSICO, 58,6 MG/ML + 11,55 MG/ML;;2936
;FOSFATO DE SÓDIO, FOSFATO MONOBÁSICO + FOSFATO DIBÁSICO, CONCENTRAÇÃO 48% + 18%, XAROPE, ESPECIALMENTE MANIPULADO;;2937
;FOSFATO DE SÓDIO MONOBÁSICO + FOSFATO DE SÓDIO DIBÁSICO + FOSFATO DE POTÁSSIO 30 MG + 852 MG + 155 MG - COMPRIMIDO 3.600 DOSES;;2938
;FOSFATO DE SÓDIO MONOBÁSICO + FOSFATO DE SÓDIO DIBÁSICO 0,16 G + 0,068 G/ML ENEMA  133 ML;;2939
;FOSFATO DE SÓDIO MONOBÁSICO + FOSFATO DE SÓDIO DIBÁSICO 16 + 6 % ENEMA  130 ML ;;2940
;FOSFATO DE SÓDIO MONOBÁSICO + FOSFATO DE SÓDIO DIBÁSICO 160 + 60 MG/ML ENEMA  125 ML;;2941
;FOSFATO TRICÁLCICO 38 MG/ML SOL ORAL (FR) 100 ML;;2942
;FOSFATO TRICÁLCICO 50 + 25 MG/ML SUSPENSÃO ORAL  60 ML;;2943
;FOSFOMICINA TROMETAMOL 3 G GRANULADO 8 G ;;2944
;FÓSFORO QUELADO MEDICAMENTOS MANIPULADO CÁPSULA ;;2945
;FOSINOPRIL 10 MG COMPRIMIDO ;;2946
;FOTEMUSTINA 208 MG PÓ LIOFILIZADO ;;2947
;FRAÇÃO FOSFOLIPÍDICA DE PULMÃO PORCINO (SURFACTANTE PULMONAR) 80 MG/ML SUSPENSÃO INJETÁVEL 1,5 ML;;2948
;FRAÇÃO FOSFOLIPÍDICA DE PULMÃO PORCINO (SURFACTANTE PULMONAR) 80 MG/ML SUSPENSÃO PARA INSTILAÇÃO 3 ML ;;2949
;FULVESTRANTO 50 MG/ML SOLUÇÃO INJETÁVEL  5 ML ;;2950
;FUMARATO DE DIMETILA 120 MG CÁPSULA  GRUPO 1.A;;2951
;FUMARATO DE DIMETILA 240 MG CAP DE LIB RETARD;;2952
;FUMARATO DE DIMETILA 240 MG CÁPSULA  GRUPO 1.A;;2953
;FUMARATO DE FORMOTEROL DI-HIDRATADO + PROPIONATO DE FLUTICASONA 12 MCG + 250 MCG CAP INAL COM FRASCO INALADOR;;2954
;FUMARATO DE FORMOTEROL DI-HIDRATADO + PROPIONATO DE FLUTICASONA 12 MCG + 250 MCG CÁPSULA ;;2955
;FUMARATO DE TENOFOVIR DESOPROXILA + LAMIVUDINA  + EFAVIRENZ  300MG + 300MG + 600MG COMP REV;;2956
;FUMARATO DE TENOFOVIR DESOPROXILA + LAMIVUDINA 300MG +300MG COMP REV;;2957
;FURAZOLIDONA 200 MG COMPRIMIDO ;;2958
;FUROSEMIDA + AMILORIDA 40 + 10 MG COMPRIMIDO ;;2959
;FUROSEMIDA + CLORETO DE POTÁSSIO 40 + 100 MG COMPRIMIDO ;;2960
;FUROSEMIDA + ESPIRONOLACTONA 20 + 100 MG COMPRIMIDO ;;2961
;FUROSEMIDA 10 MG/ML SOLUÇÃO INJETÁVEL 2 ML;;2962
;FUROSEMIDA 10 MG/ML SOLUÇÃO ORAL  100 ML;;2963
;FUROSEMIDA 20 MG/ML SOLUÇÃO ORAL 120 ML;;2964
;FUROSEMIDA 40 MG COMPRIMIDO;;2965
;GABAPENTINA 100 MG COMPRIMIDO ;;2966
;GABAPENTINA 300 MG CAP GRUPO 2 ;;2967
;GABAPENTINA 300 MG CÁPSULA  ELENCO ESTADUAL ;;2968
;GABAPENTINA 300 MG COMPRIMIDO;;2969
;GABAPENTINA 400 MG CAP GRUPO 2 ;;2970
;GABAPENTINA 400 MG CÁPSULA  ELENCO ESTADUAL ;;2971
;GABAPENTINA 600 MG COMPRIMIDO ;;2972
;GALANTAMINA, BROMIDRATO 16 MG COMPRIMIDO DE LIBERAÇÃO CONTROLADA ;;2973
;GALANTAMINA, BROMIDRATO 24 MG CÁPSULA DE LIBERAÇÃO CONTROLADA ;;2974
;GALANTAMINA, BROMIDRATO 8 MG CÁPSULA DE LIBERAÇÃO CONTROLADA;;2975
;GALANTAMINA 16 MG CAP DE LIB PROL GRUPO 1.A;;2976
;GALANTAMINA 24 MG CAP DE LIB PROL GRUPO 1.A;;2977
;GALANTAMINA 8 MG CAP DE LIB PROL GRUPO 1.A;;2978
;GALCANEZUMABE 120 MG/ML SOL INJ (SER PREENC) 1 ML;;2979
;GALSULFASE 1 MG/ML SOLUÇÃO INJETÁVEL 5 ML GRUPO 1.A;;2980
;GANCICLOVIR SÓDICO 1 MG/ML SOLUÇÃO INJETÁVEL 100 ML;;2981
;GANCICLOVIR SÓDICO 1 MG/ML SOLUÇÃO INJETÁVEL 250 ML ELENCO ESTADUAL ;;2982
;GANCICLOVIR SÓDICO 1 MG/ML SOLUÇÃO INJETÁVEL 500 ML ELENCO ESTADUAL ;;2983
;GANCICLOVIR SÓDICO 250 MG CÁPSULA  ELENCO ESTADUAL ;;2984
;GANCICLOVIR SÓDICO 250 MG SOLUÇÃO INJETÁVEL BOLSA 250 ML;;2985
;GANCICLOVIR SÓDICO 50 MG/ML SOLUÇÃO INJETÁVEL  10 ML ;;2986
;GANCICLOVIR SÓDICO 500 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;2987
;GARCINIA CAMBOGIA ROXB. 500 MG CAP;;2988
;GATIFLOXACINO 3 MG/ML SOLUÇÃO OFTÁLMICA 5 ML ;;2989
;GATIFLOXACINO+PREDNISOLONA 3MG/ML + 10MG/ML MG/ML SOLUÇÃO OFTÁLMICA;;2990
;GEFITINIBE 250 MG COMPRIMIDO ;;2991
;GEL A BASE DE SULFATO DE COBRE, DERIVADOS DE COCO E GLICERINA GEL 500 ML;;2992
;GELATINA 3,5 % SOLUÇÃO INJETÁVEL  500 ML ;;2993
;GELATINA 3,5 % SOLUÇÃO INJETÁVEL  500 ML SISTEMA FECHADO ;;2994
;GENCITABINA 1 G PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL;;2995
;GENCITABINA 20 MG/ML PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL 10 ML;;2996
;GENFIBROZILA 300 MG CÁPSULA  ;;2997
;GENFIBROZILA 600 MG COMP GRUPO 2 ;;2998
;GENFIBROZILA 600 MG COMPRIMIDO ;;2999
;GENFIBROZILA 900 MG COMP GRUPO 2 ;;3000
;GENFIBROZILA 900 MG COMPRIMIDO ;;3001
;GENTAMICINA, SULFATO 10 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;;3002
;GENTAMICINA, SULFATO 140MG/ML AMP 1 ML;;3003
;GENTAMICINA, SULFATO 140MG/ML AMP 2 ML;;3004
;GENTAMICINA, SULFATO 20 MG/ML SOLUÇÃO INJETÁVEL  1 ML;;3005
;GENTAMICINA, SULFATO 3 MG/G POMADA OFTALMICA 3 G;;3006
;GENTAMICINA, SULFATO 40 MG/ML SOLUÇÃO INJETÁVEL  1 ML ELENCO ESTADUAL ;;3007
;GENTAMICINA, SULFATO 40 MG/ML SOLUÇÃO INJETÁVEL  1,5 ML;;3008
;GENTAMICINA, SULFATO 40 MG/ML SOLUÇÃO INJETÁVEL  2 ML ELENCO ESTADUAL ;;3009
;GENTAMICINA, SULFATO 5 MG/G POMADA 3,5 G;;3010
;GENTAMICINA, SULFATO 5 MG/ML SOLUÇÃO OFTÁLMICA 5 ML;;3011
;GENTAMICINA, SULFATO 80 MG/ML SOLUÇÃO INJETÁVEL  2 ML ELENCO ESTADUAL ;;3012
;GERMEN DE SOJA 150 MG CÁPSULA  ;;3013
;GESTODENO + ETINILESTRADIOL 0,06 + 0,015 MG COMPRIMIDO ;;3014
;GESTODENO + ETINILESTRADIOL 0,075 + 0,02 MG COMPRIMIDO ;;3015
;GESTODENO + ETINILESTRADIOL 0,075 + 0,030 MG COMPRIMIDO ;;3016
;GINKGO BILOBA 120 MG COMPRIMIDO ;;3017
;GINKGO BILOBA 40 MG CÁPSULA  ;;3018
;GINKGO BILOBA 40 MG COMPRIMIDO ;;3019
;GINKGO BILOBA 80 MG CÁPSULA  ;;3020
;GINKGO BILOBA 80 MG COMPRIMIDO;;3021
;GLATIRÂMER, ACETATO 20 MG SOLUÇÃO INJETÁVEL COM SISTEMA DE APLICAÇÃO ;;3022
;GLATIRAMER 20 MG SOL INJ (SER PREENC) GRUPO 1.A;;3023
;GLATIRAMER 40 MG SOL INJ (SER PREENC) GRUPO 1.A;;3024
;GLECAPREVIR + PIBRENTASVIR 100 + 40 MG COMPRIMIDO;;3025
;GLECAPREVIR + PIBRENTASVIR 100 + 40 MG COMPRIMIDO;;3026
;GLIBENCLAMIDA 5 MG COMPRIMIDO;;3027
;GLICEROFOSFATO DE SODIO 216 MG/ML SUSPENSÃO INJETÁVEL 20 ML;;3028
;GLICEROL   12 % ENEMA  500 ML SISTEMA FECHADO;;3029
;GLICEROL   120 MG/ML ENEMA  1 L;;3030
;GLICEROL   120 MG/ML ENEMA  250 ML;;3031
;GLICEROL   120 MG/ML ENEMA  500 ML;;3032
;GLICEROL   95% ADULTO SUPOSITÓRIO ;;3033
;GLICEROL   95% INFANTIL SUPOSITÓRIO ;;3034
;GLICINATO DE MAGNÉSIO + PIRIDOXINA, CLORIDRATO 722,22 + 1,0 MG COMPRIMIDO ;;3035
;GLICINATO FÉRRICO 250 MG/ML SOLUÇÃO ORAL  30 ML ;;3036
;GLICLAZIDA 30 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;;3037
;GLICLAZIDA 60 MG COMPRIMIDO DE LIBERAÇÃO PROLONGADA;;3038
;GLICLAZIDA 80 MG COMPRIMIDO;;3039
;GLICONATO DE CÁLCIO 10 % SOLUÇÃO INJETÁVEL  10 ML ;;3040
;GLICOPIRRÔNIO 50MCG CÁPSULA  COM INALADOR ELENCO ESTADUAL ;;3041
;GLICOSAMINA, SULFATO + CONDROITINA, SULFATO 1,5 + 1,2 G PÓ PARA SOLUÇÃO ORAL ;;3042
;GLICOSAMINA, SULFATO + CONDROITINA, SULFATO 500 + 400 MG CÁPSULA ;;3043
;GLICOSAMINA, SULFATO + CONDROITINA, SULFATO 500 MG + 400MG PRODUTO MANIPULADO PÓ;;3044
;GLICOSAMINA, SULFATO 1 G CÁPSULA ;;3045
;GLICOSAMINA, SULFATO 1,5 G PÓ 3,95 G ;;3046
;GLICOSAMINA, SULFATO 1,5 G PÓ 4,13 G ;;3047
