id_ampp	codigo_obm	nome_ampp	vmpp_nome	amp_nome	tarja	numero_registro_sanitario	data_registro	uso_hospitalar	uso_farmacia_pop	codigo_barras1	codigo_barras2	codigo_barras3
606667	@brasil16076975226	Diclofenaco Colestiramina 140 mg cápsula (Legrand Pharma Indústria Farmacêutica Ltda) x 14 cápsulas	Diclofenaco Colestiramina 140 mg cápsula x 14 cápsulas	Diclofenaco Colestiramina 140 mg cápsula 	Medicamentos de tarja vermelha	1,6773E+12	13/02/2011 21:00					
606688	@brasil15666392123	Diclofenaco Colestiramina 140 mg cápsula (Legrand Pharma Indústria Farmacêutica Ltda) x 20 cápsulas	Diclofenaco Colestiramina 140 mg cápsula x 20 cápsulas	Diclofenaco Colestiramina 140 mg cápsula 	Medicamentos de tarja vermelha	1,6773E+12	13/02/2011 21:00					
606703	@brasil10101035245	Diclofenaco De Colestiramina 140 mg cápsula (Medley Farmacêutica Ltda) x 14 cápsulas	Diclofenaco Colestiramina 140 mg cápsula x 14 cápsulas	Diclofenaco De Colestiramina 140 mg cápsula 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
606728	@brasil13506000164	Diclofenaco De Colestiramina 140 mg cápsula (Medley Farmacêutica Ltda) x 20 cápsulas	Diclofenaco Colestiramina 140 mg cápsula x 20 cápsulas	Diclofenaco De Colestiramina 140 mg cápsula 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
753467	@brasil13619977722	Diclofenaco Potássico 50 mg comprimido (Accord Farmacêutica Ltda) x 10 comprimidos	Diclofenaco Potássico 50 mg comprimido x 10 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,5537E+12	23/11/2008 21:00					
753468	@brasil19430699224	Diclofenaco Potássico 50 mg comprimido (Accord Farmacêutica Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,5537E+12	23/11/2008 21:00					
753469	@brasil16293563269	Diclofenaco Potássico 50 mg comprimido (Accord Farmacêutica Ltda) x 240 comprimidos	Diclofenaco Potássico 50 mg comprimido x 240 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,5537E+12	23/11/2008 21:00					
753470	@brasil13175718981	Diclofenaco Potássico 50 mg comprimido (Biosintética Farmacêutica Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,1213E+12	27/02/2002 21:00					
753471	@brasil16997905406	Diclofenaco Potássico 50 mg comprimido (Cimed Indústria de Medicamentos Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,4381E+12	27/09/2015 21:00					
753472	@brasil15462370397	Diclofenaco Potássico 50 mg comprimido (EMS S/A) x 10 comprimidos	Diclofenaco Potássico 50 mg comprimido x 10 comprimidos	Diclofenaco Potássico 50 mg comprimido	Medicamentos de tarja vermelha	1,02351E+12	14/06/2001 21:00					
753473	@brasil16318136076	Diclofenaco Potássico 50 mg comprimido (EMS S/A) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido	Medicamentos de tarja vermelha	1,02351E+12	14/06/2001 21:00					
753500	@brasil15203569497	Diclofenaco Potássico 50 mg comprimido (Medley Farmacêutica Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,8326E+12	10/05/2015 21:00					
753501	@brasil17063439567	Diclofenaco Potássico 50 mg comprimido (Onefarma Industria Farmaceutica Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,0481E+12	27/09/2015 21:00					
753503	@brasil19706489655	Diclofenaco Potássico 50 mg comprimido (Ranbaxy Farmacêutica Ltda) x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido x 20 comprimidos	Diclofenaco Potássico 50 mg comprimido 	Medicamentos de tarja vermelha	1,2352E+12	01/02/2001 21:00					
606777	@brasil17226895396	Diclofenaco Sódico 100 mg cápsula de liberação prolongada (Merck S/A) x 10 cápsulas	Diclofenaco Sódico 100 mg cápsula de liberação prolongada x 10 cápsulas	Diclofenaco Sódico 100 mg cápsula de liberação prolongada 	Medicamentos de tarja vermelha	1,0089E+12	31/07/2005 21:00					
753676	@brasil15177599278	Dicloridrato de Betaistina 16 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,0573E+12	15/04/2012 21:00					
753677	@brasil16673343176	Dicloridrato de Betaistina 16 mg comprimido (Althaia S.A Indústria Farmacêutica) x 10 comprimidos	Betaistina 16 mg comprimido x 10 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753678	@brasil17833918357	Dicloridrato de Betaistina 16 mg comprimido (Althaia S.A Indústria Farmacêutica) x 15 comprimidos	Betaistina 16 mg comprimido x 15 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753679	@brasil19149562564	Dicloridrato de Betaistina 16 mg comprimido (Althaia S.A Indústria Farmacêutica) x 20 comprimidos	Betaistina 16 mg comprimido x 20 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753680	@brasil12246058062	Dicloridrato de Betaistina 16 mg comprimido (Althaia S.A Indústria Farmacêutica) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753681	@brasil13781602924	Dicloridrato de Betaistina 16 mg comprimido (Althaia S.A Indústria Farmacêutica) x 60 comprimidos	Betaistina 16 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753682	@brasil12169840746	Dicloridrato de Betaistina 16 mg comprimido (Biosintética Farmacêutica Ltda) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,1213E+12	15/04/2012 21:00					
753683	@brasil19504395264	Dicloridrato de Betaistina 16 mg comprimido (Eurofarma Laboratórios S.A.) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 16 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
753684	@brasil11012454395	Dicloridrato de Betaistina 16 mg comprimido (Eurofarma Laboratórios S.A.) x 60 comprimidos	Betaistina 16 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 16 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
753509	@brasil17342129885	Dicloridrato De Betaistina 16 mg comprimido (Geolab Indústria Farmacêutica S/A) x 10 comprimidos	Betaistina 16 mg comprimido x 10 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753510	@brasil17591180769	Dicloridrato De Betaistina 16 mg comprimido (Geolab Indústria Farmacêutica S/A) x 15 comprimidos	Betaistina 16 mg comprimido x 15 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753526	@brasil15929514499	Dicloridrato De Betaistina 16 mg comprimido (Geolab Indústria Farmacêutica S/A) x 20 comprimidos	Betaistina 16 mg comprimido x 20 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753543	@brasil16874030497	Dicloridrato De Betaistina 16 mg comprimido (Geolab Indústria Farmacêutica S/A) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753544	@brasil16581609300	Dicloridrato De Betaistina 16 mg comprimido (Geolab Indústria Farmacêutica S/A) x 60 comprimidos	Betaistina 16 mg comprimido x 60 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753553	@brasil12285955316	Dicloridrato De Betaistina 16 mg comprimido (Prati Donaduzzi & Cia Ltda) x 30 comprimidos	Betaistina 16 mg comprimido x 30 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,2568E+12	28/02/2017 21:00					
753554	@brasil11684948988	Dicloridrato De Betaistina 16 mg comprimido (Prati Donaduzzi & Cia Ltda) x 60 comprimidos	Betaistina 16 mg comprimido x 60 comprimidos	Dicloridrato De Betaistina 16 mg comprimido 	Medicamentos de tarja vermelha	1,2568E+12	28/02/2017 21:00					
753597	@brasil16409043767	Dicloridrato de Betaistina 24 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,0573E+12	15/04/2012 21:00					
753602	@brasil13704203509	Dicloridrato de Betaistina 24 mg comprimido (Althaia S.A Indústria Farmacêutica) x 10 comprimidos	Betaistina 24 mg comprimido x 10 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753610	@brasil18441799438	Dicloridrato de Betaistina 24 mg comprimido (Althaia S.A Indústria Farmacêutica) x 15 comprimidos	Betaistina 24 mg comprimido x 15 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753611	@brasil15501637453	Dicloridrato de Betaistina 24 mg comprimido (Althaia S.A Indústria Farmacêutica) x 20 comprimidos	Betaistina 24 mg comprimido x 20 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753612	@brasil12182789259	Dicloridrato de Betaistina 24 mg comprimido (Althaia S.A Indústria Farmacêutica) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753613	@brasil14409034245	Dicloridrato de Betaistina 24 mg comprimido (Althaia S.A Indústria Farmacêutica) x 60 comprimidos	Betaistina 24 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753614	@brasil15496803758	Dicloridrato de Betaistina 24 mg comprimido (Biosintética Farmacêutica Ltda) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,1213E+12	15/04/2012 21:00					
753619	@brasil14256916365	Dicloridrato de Betaistina 24 mg comprimido (Eurofarma Laboratórios S.A.) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 24 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
753624	@brasil14794170859	Dicloridrato de Betaistina 24 mg comprimido (Eurofarma Laboratórios S.A.) x 60 comprimidos	Betaistina 24 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 24 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
753577	@brasil11566879302	Dicloridrato De Betaistina 24 mg comprimido (Geolab Indústria Farmacêutica S/A) x 10 comprimidos	Betaistina 24 mg comprimido x 10 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753578	@brasil12779549855	Dicloridrato De Betaistina 24 mg comprimido (Geolab Indústria Farmacêutica S/A) x 15 comprimidos	Betaistina 24 mg comprimido x 15 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753587	@brasil19197111676	Dicloridrato De Betaistina 24 mg comprimido (Geolab Indústria Farmacêutica S/A) x 20 comprimidos	Betaistina 24 mg comprimido x 20 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753588	@brasil17646909128	Dicloridrato De Betaistina 24 mg comprimido (Geolab Indústria Farmacêutica S/A) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753589	@brasil10643210922	Dicloridrato De Betaistina 24 mg comprimido (Geolab Indústria Farmacêutica S/A) x 60 comprimidos	Betaistina 24 mg comprimido x 60 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753590	@brasil10275327534	Dicloridrato De Betaistina 24 mg comprimido (Prati Donaduzzi & Cia Ltda) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2568E+12	28/02/2017 21:00					
753596	@brasil19447005211	Dicloridrato De Betaistina 24 mg comprimido (Prati Donaduzzi & Cia Ltda) x 60 comprimidos	Betaistina 24 mg comprimido x 60 comprimidos	Dicloridrato De Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2568E+12	28/02/2017 21:00					
753625	@brasil11200105510	Dicloridrato de Betaistina 24 mg comprimido (Ranbaxy Farmacêutica Ltda) x 10 comprimidos	Betaistina 24 mg comprimido x 10 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2352E+12	20/11/2011 21:00					
753626	@brasil11618015282	Dicloridrato de Betaistina 24 mg comprimido (Ranbaxy Farmacêutica Ltda) x 20 comprimidos	Betaistina 24 mg comprimido x 20 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2352E+12	20/11/2011 21:00					
753627	@brasil14489760187	Dicloridrato de Betaistina 24 mg comprimido (Ranbaxy Farmacêutica Ltda) x 30 comprimidos	Betaistina 24 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2352E+12	20/11/2011 21:00					
753628	@brasil17594755399	Dicloridrato de Betaistina 24 mg comprimido (Ranbaxy Farmacêutica Ltda) x 60 comprimidos	Betaistina 24 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 24 mg comprimido 	Medicamentos de tarja vermelha	1,2352E+12	20/11/2011 21:00					
753685	@brasil16549086491	Dicloridrato de Betaistina 8 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos	Betaistina 8 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,0573E+12	15/04/2012 21:00					
753686	@brasil19708069579	Dicloridrato de Betaistina 8 mg comprimido (Althaia S.A Indústria Farmacêutica) x 10 comprimidos	Betaistina 8 mg comprimido x 10 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753687	@brasil18893088732	Dicloridrato de Betaistina 8 mg comprimido (Althaia S.A Indústria Farmacêutica) x 15 comprimidos	Betaistina 8 mg comprimido x 15 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753711	@brasil15341235235	Dicloridrato de Betaistina 8 mg comprimido (Althaia S.A Indústria Farmacêutica) x 20 comprimidos	Betaistina 8 mg comprimido x 20 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753712	@brasil10026910285	Dicloridrato de Betaistina 8 mg comprimido (Althaia S.A Indústria Farmacêutica) x 30 comprimidos	Betaistina 8 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753726	@brasil14110846028	Dicloridrato de Betaistina 8 mg comprimido (Althaia S.A Indústria Farmacêutica) x 60 comprimidos	Betaistina 8 mg comprimido x 60 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,3517E+12	15/03/2015 21:00					
753727	@brasil10473499595	Dicloridrato de Betaistina 8 mg comprimido (Biosintética Farmacêutica Ltda) x 30 comprimidos	Betaistina 8 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,1213E+12	15/04/2012 21:00					
753728	@brasil10034960200	Dicloridrato de Betaistina 8 mg comprimido (Eurofarma Laboratórios S.A.) x 30 comprimidos	Betaistina 8 mg comprimido x 30 comprimidos	Dicloridrato de Betaistina 8 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
753603	@brasil19293886550	Dicloridrato De Betaistina 8 mg comprimido (Geolab Indústria Farmacêutica S/A) x 10 comprimidos	Betaistina 8 mg comprimido x 10 comprimidos	Dicloridrato De Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753608	@brasil15356822538	Dicloridrato De Betaistina 8 mg comprimido (Geolab Indústria Farmacêutica S/A) x 15 comprimidos	Betaistina 8 mg comprimido x 15 comprimidos	Dicloridrato De Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753609	@brasil18902453348	Dicloridrato De Betaistina 8 mg comprimido (Geolab Indústria Farmacêutica S/A) x 20 comprimidos	Betaistina 8 mg comprimido x 20 comprimidos	Dicloridrato De Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753674	@brasil14504496746	Dicloridrato De Betaistina 8 mg comprimido (Geolab Indústria Farmacêutica S/A) x 30 comprimidos	Betaistina 8 mg comprimido x 30 comprimidos	Dicloridrato De Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
753675	@brasil19738217841	Dicloridrato De Betaistina 8 mg comprimido (Geolab Indústria Farmacêutica S/A) x 60 comprimidos	Betaistina 8 mg comprimido x 60 comprimidos	Dicloridrato De Betaistina 8 mg comprimido 	Medicamentos de tarja vermelha	1,5423E+12	21/08/2016 21:00					
754008	@brasil18754302520	Dicloridrato de Cetirizina 10 mg comprimido (Medley Farmacêutica Ltda) x 12 comprimidos	Cetirizina 10 mg comprimido x 12 comprimidos	Dicloridrato de Cetirizina 10 mg comprimido 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
754009	@brasil13666632317	Dicloridrato de Cetirizina 10 mg comprimido (Medley Farmacêutica Ltda) x 6 comprimidos	Cetirizina 10 mg comprimido x 6 comprimidos	Dicloridrato de Cetirizina 10 mg comprimido 	Medicamentos de tarja vermelha	1,8326E+12	21/06/2015 21:00					
754010	@brasil12070254330	Dicloridrato de Cetirizina 10 mg comprimido (Sandoz Do Brasil Indústria Farmacêutica Ltda) x 12 comprimidos	Cetirizina 10 mg comprimido x 12 comprimidos	Dicloridrato de Cetirizina 10 mg comprimido	Medicamentos de tarja vermelha	1,0047E+12	21/09/2008 21:00					
754011	@brasil19351375007	Dicloridrato de Cetirizina 10 mg comprimido (Sandoz Do Brasil Indústria Farmacêutica Ltda) x 6 comprimidos	Cetirizina 10 mg comprimido x 6 comprimidos	Dicloridrato de Cetirizina 10 mg comprimido	Medicamentos de tarja vermelha	1,0047E+12	21/09/2008 21:00					
754012	@brasil10546112358	Dicloridrato de Levocetirizina 5 mg comprimido (Eurofarma Laboratórios S.A) x 10 comprimidos	Levocetirizina 5 mg comprimido x 10 comprimidos	Dicloridrato de Levocetirizina 5 mg comprimido	Medicamentos de tarja vermelha	1,00431E+12	24/05/2015 21:00					
754013	@brasil14676437073	Dicloridrato de Pramipexol 0,125 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha	1,0573E+12	22/04/2012 21:00					
754014	@brasil11743848603	Dicloridrato de Pramipexol 0,125 mg comprimido (Actavis Farmacêutica Ltda.) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,0492E+12	08/01/2012 21:00					
754015	@brasil14689932105	Dicloridrato de Pramipexol 0,125 mg comprimido (Biosintética Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha	1,1213E+12	22/04/2012 21:00					
754016	@brasil18218115024	Dicloridrato de Pramipexol 0,125 mg comprimido (Fundação Oswaldo Cruz) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha	1,1063E+12	21/10/2012 21:00					
754017	@brasil17020779117	Dicloridrato de Pramipexol 0,125 mg comprimido (Fundação para o Remédio Popular - Furp) x 100 comprimidos	Pramipexol 0,125 mg comprimido x 100 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754018	@brasil10449550821	Dicloridrato de Pramipexol 0,125 mg comprimido (Fundação para o Remédio Popular - Furp) x 200 comprimidos	Pramipexol 0,125 mg comprimido x 200 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754019	@brasil11185417063	Dicloridrato de Pramipexol 0,125 mg comprimido (Fundação para o Remédio Popular - Furp) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754020	@brasil14578433160	Dicloridrato de Pramipexol 0,125 mg comprimido (Fundação para o Remédio Popular - Furp) x 60 comprimidos	Pramipexol 0,125 mg comprimido x 60 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754021	@brasil19335914922	Dicloridrato de Pramipexol 0,125 mg comprimido (Germed Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,05831E+12	10/03/2013 21:00					
754022	@brasil12944275440	Dicloridrato de Pramipexol 0,125 mg comprimido (Legrand Pharma Indústria Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,6773E+12	10/03/2013 21:00					
754023	@brasil16713632740	Dicloridrato de Pramipexol 0,125 mg comprimido (Nova Química Farmacêutica S/A) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,2675E+12	10/03/2013 21:00					
754024	@brasil14735337694	Dicloridrato de Pramipexol 0,125 mg comprimido (Sandoz do Brasil Indústria Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,125 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,125 mg comprimido	Medicamentos de tarja vermelha com retenção de receita	1,0047E+12	29/08/2010 21:00					
754043	@brasil13535790557	Dicloridrato de Pramipexol 0,25 mg comprimido (Aché Laboratórios Farmacêuticos S.A) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,0573E+12	22/04/2012 21:00					
754044	@brasil13472940010	Dicloridrato de Pramipexol 0,25 mg comprimido (Actavis Farmacêutica Ltda.) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,0492E+12	08/01/2012 21:00					
754045	@brasil16757328691	Dicloridrato de Pramipexol 0,25 mg comprimido (Biosintética Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1213E+12	22/04/2012 21:00					
754046	@brasil13367823736	Dicloridrato de Pramipexol 0,25 mg comprimido (EMS S/A) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido	Medicamentos de tarja vermelha com retenção de receita	1,02351E+12	25/02/2013 21:00					
754047	@brasil16567132915	Dicloridrato de Pramipexol 0,25 mg comprimido (Fundação Oswaldo Cruz) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1063E+12	21/10/2012 21:00					
754048	@brasil12732193676	Dicloridrato de Pramipexol 0,25 mg comprimido (Fundação para o Remédio Popular - Furp) x 100 comprimidos	Pramipexol 0,25 mg comprimido x 100 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754049	@brasil13959569942	Dicloridrato de Pramipexol 0,25 mg comprimido (Fundação para o Remédio Popular - Furp) x 200 comprimidos	Pramipexol 0,25 mg comprimido x 200 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754050	@brasil11601268994	Dicloridrato de Pramipexol 0,25 mg comprimido (Fundação para o Remédio Popular - Furp) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754051	@brasil16127635449	Dicloridrato de Pramipexol 0,25 mg comprimido (Fundação para o Remédio Popular - Furp) x 60 comprimidos	Pramipexol 0,25 mg comprimido x 60 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,1039E+12	21/09/2014 21:00					
754052	@brasil15834370575	Dicloridrato de Pramipexol 0,25 mg comprimido (Germed Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,05831E+12	10/03/2013 21:00					
754053	@brasil10788946840	Dicloridrato de Pramipexol 0,25 mg comprimido (Legrand Pharma Indústria Farmacêutica Ltda) x 30 comprimidos	Pramipexol 0,25 mg comprimido x 30 comprimidos	Dicloridrato de Pramipexol 0,25 mg comprimido 	Medicamentos de tarja vermelha com retenção de receita	1,6773E+12	10/03/2013 21:00					
