"co_seq_id";"nu_vtmid";"dt_vtmiddt";"co_vtmidprev";"st_invalid";"no_nm";"no_abbrevnm";"au_audit_create_datetime";"au_audit_change_datetime";"au_audit_create_username";"au_audit_change_username";"nu_version";"st_registro_ativo";"st_change_approve"
288859;@brasil17468526629;;;;Guaifenesina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288858;@brasil10724245244;;;;Granisetrona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288860;@brasil15169897725;;;;Gentamicina + Desonida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288861;@brasil13443909047;;;;Halobetasol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288862;@brasil11709852368;;;;Halotano;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288863;@brasil18217535006;;;;Hetamido;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288864;@brasil15958118237;;;;Hexafluoreto de Enxofre;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288865;@brasil15137986478;;;;Dextrometorfano + Guaifenesina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288866;@brasil17815577989;;;;Hexamidina + Tetracaína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288867;@brasil13663930820;;;;Hidrocortisona + Clioquinol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288868;@brasil14872920441;;;;Hidrosmina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288869;@brasil13372810056;;;;Hidroquinona + Ácido Glicólico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288870;@brasil12245289265;;;;Hidróxido de Alumínio + Carbonato de Cálcio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288871;@brasil11108016464;;;;Hidróxido Férrico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288872;@brasil18804214835;;;;Homatropina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288873;@brasil10697025097;;;;Ibrutinibe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288874;@brasil17072481285;;;;Idarrubicina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288875;@brasil13271331444;;;;Idoxuridina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288876;@brasil15139213673;;;;Imunoglobulina anti-Rho (D);;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288877;@brasil15882074343;;;;Imunoglobulina humana antitétano;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"65";"0";ACTIVE;PENDING
288878;@brasil13992731005;;;;Imunoglobulina antitimócito;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288879;@brasil12317432305;;;;Imunoglobulina G;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288880;@brasil19608968819;;;;Imunoglobulina humana;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288881;@brasil11092547494;;;;Imunoglobulina humana anti-hepatite B;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288882;@brasil16635831319;;;;Hidróxido de Alumínio + Hidróxido de Magnésio + Carbonato de Cálcio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288883;@brasil19901514423;;;;Ingenol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288884;@brasil19600078470;;;;Inibidor de C1 esterase derivado de plasma humano;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288885;@brasil18295849390;;;;Insulina Humana;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288886;@brasil12679011850;;;;Indacaterol + Glicopirrônio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288887;@brasil18507511388;;;;Iodopovidona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288888;@brasil14500521703;;;;ioimbina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288889;@brasil16980074658;;;;Iotalamato de Meglumina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288890;@brasil11398808490;;;;Ipilimumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288891;@brasil16053818784;;;;Isofluorano;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288892;@brasil16072668763;;;;Isotipendil;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288893;@brasil12201887770;;;;Iodo + Óleo Vegetal + Ácido Salicílico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
790828;@brasil17045424957;;;;AMINOÁCIDOS;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";"1";"1";;ACTIVE;PENDING
288894;@brasil12791432870;;;;Isotretinoína + Eritromicina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288895;@brasil17351501347;;;;levamisol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288896;@brasil18383208435;;;;Levocloperastina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288897;@brasil19861538445;;;;Lactato de Amônia + Alantoína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288898;@brasil14158067230;;;;Levomentol + Cânfora;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288899;@brasil11205721125;;;;Levomentol + Cânfora + Eucalipto;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288900;@brasil13554404240;;;;Lidocaína + Acetato de Hidrocortisona + Óxido de Zinco + Subacetato de Alumínio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288901;@brasil14154858135;;;;Lidocaína + Epinefrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288902;@brasil10111078265;;;;Lidocaína + Norepinefrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288903;@brasil18090817226;;;;Limeciclina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288904;@brasil10120851648;;;;Lidocaína + Tetracaína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288905;@brasil16331806866;;;;Linestrenol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288906;@brasil11296479702;;;;Lipegfilgrastim;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288907;@brasil17486978215;;;;Lisina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288908;@brasil13545452283;;;;Lixisenatida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288909;@brasil15266327079;;;;Lomustina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288910;@brasil15695278853;;;;Loxoprofeno;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288911;@brasil12677413338;;;;Linagliptina + Metformina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288912;@brasil16301230438;;;;Mentol + Cânfora + Óleo de Eucalipto;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288913;@brasil13473912488;;;;Mepiramina + Hidróxido de Alumínio + Ácido Acetilsalicílico + Cafeína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288914;@brasil18465871435;;;"1";Mesna;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;amanda.vbdores;"0";INACTIVE;APPROVED
288915;@brasil11907620020;;;;Mesterolona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288916;@brasil14140486104;;;;Metipranolol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288917;@brasil14979570771;;;;Mepivacaína + Norepinefrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288918;@brasil12476395853;;;;Micafungina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288919;@brasil17443267261;;;;Mirabegrona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288920;@brasil19787149054;;;;Moclobemida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288921;@brasil16605943799;;;;Metronidazol + Miconazol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288922;@brasil13668272143;;;;Monossialogangliosídeo;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288923;@brasil18523529625;;;;Mometasona + Ácido Fusídico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288924;@brasil11612832006;;;;Mucopolissacaridase;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288925;@brasil12493571463;;;;Nafarrelina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288926;@brasil17629361605;;;;Montelucaste + Levocetirizina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288927;@brasil10666093946;;;;Nafazolina + Zinco;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288928;@brasil10442385225;;;;Nesiritida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288929;@brasil10213644596;;;;Nivolumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288930;@brasil19741067614;;;;Nateglinida + Metformina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288931;@brasil18064404592;;;;Nonoxinol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288932;@brasil11098820427;;;;Nomegestrol + Estradiol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288933;@brasil11300888666;;;;Obinutuzumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288934;@brasil13207982361;;;;Ocriplasmina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288935;@brasil12137246114;;;;Ofatumumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288936;@brasil11062283795;;;;Óleo de Soja;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288937;@brasil18899680941;;;;Olodaterol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288938;@brasil11311553632;;;;Norelgestromina + Etinilestradiol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288939;@brasil19858725646;;;;Oxibuprocaína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288940;@brasil15358967644;;;;Ombitasvir + Veruprevir + Ritonavir + Dasabuvir;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288941;@brasil17218661592;;;;Oxitetraciclina + Hidrocortisona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288942;@brasil10016405339;;;;Oxomemazina + Guaifenesina + Benzoato de Sódio + Paracetamol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288943;@brasil18426042223;;;;Papaverina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288944;@brasil12080995413;;;;Oxomemazina + Guaifenesina + Paracetamol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288945;@brasil15126850701;;;;Papaverina + Dipirona + Atropa belladona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288946;@brasil19391267576;;;;Paracetamol + Cafeína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288947;@brasil11575786089;;;;Paracetamol + Carbinoxamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288948;@brasil19705128024;;;;Paracetamol + Fenilefrina + Carbinoxamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288949;@brasil13798282167;;;;Paracetamol + Pentoxiverina + Fenilefrina + Carbinoxamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288950;@brasil19876027067;;;;Paracetamol + Pseudoefedrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288951;@brasil17985289149;;;;Pegfilgrastim;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288952;@brasil10298364850;;;;Penciclovir;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288953;@brasil17535957112;;;;Perampanel;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288954;@brasil16784691321;;;;Perindopril Arginina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288955;@brasil11315585579;;;;Parafina + Psyllium plantago;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288956;@brasil16223854240;;;;Peróxido de Benzoíla + Enxofre;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288957;@brasil17172514773;;;;Picossulfato de Sódio + Óleo Mineral + Ágar-Ágar;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288958;@brasil17191011454;;;;Piretanida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288959;@brasil14437513260;;;;Pirfenidona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288960;@brasil10614532250;;;;Piroxicam betaciclodextrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288961;@brasil19760121775;;;;Picossulfato de Sódio + Óxido de Magnésio + Ácido Cítrico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288962;@brasil16957012438;;;;Polimixina B + Lidocaína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288963;@brasil15504697173;;;;Polimixina B + Neomicina + Bacitracina + Óxido de Zinco;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288964;@brasil16652448861;;;;Polimixina B + Neomicina + Fludrocortisona + Lidocaína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288965;@brasil16748153096;;;;Oxitetraciclina + Polimixina B;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288966;@brasil13783419208;;;;Polimixina B + Prednisolona + Benzocaína + Clioquinol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288967;@brasil18672637060;;;;Prednicarbato;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288968;@brasil12012927989;;;;Polimixina B + Prednisolona + Neomicina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288969;@brasil14046729069;;;;Propifenazona + Paracetamol + Cafeína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288970;@brasil14194861690;;;;Propionato de Testosterona + Fempropionato de Testosterona + Isocaproato de Testosterona + Decanoato de Testosterona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288971;@brasil18834121550;;;;Pseudoefedrina + Triprolidina + Sulfaguaiacolato de Potássio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288972;@brasil11586022992;;;;Racealfatocoferol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288973;@brasil11427750615;;;;Quelato de Ferro + Ácido Fólico + Cianocobalamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288974;@brasil12380684410;;;;Ramucirumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288975;@brasil17620170512;;;;Ranolazina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288976;@brasil10958799645;;;;Rasagilina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288977;@brasil11933486993;;;;Rasburicase;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288978;@brasil16791036338;;;;Reboxetina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288979;@brasil18154721023;;;;Regorafenibe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288980;@brasil10400496413;;;;Retapamulina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288981;@brasil17538319300;;;;Racemetionina + Cloreto de Colina + Inositol + Cianobobalamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288982;@brasil16490107574;;;;Retinol + Ácido Ascórbico + Dextroalfatocoferol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288983;@brasil19835580277;;;;Retinol + Colecalciferol + Óxido de Zinco;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288984;@brasil19707578977;;;;Retinol + Colecalciferol + Óxido de Zinco + Óldeo de Fígado de Bacalhau;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288985;@brasil19031154361;;;;Retinol + Piridoxina + Colecalciferol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288986;@brasil16033035185;;;;Riociguate;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288987;@brasil13071713151;;;;Rotigotina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288988;@brasil17259460506;;;;Rutosídeo;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288989;@brasil17082163389;;;;Ruxolitinibe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288990;@brasil13632435735;;;;Retinol + Colecalciferol + Racealfatocoferol + Alantoína;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288991;@brasil16915688817;;;;Salbutamol + Guaifenesina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288992;@brasil13681137191;;;;Salicilato de Metila + Cânfora + Mentol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288993;@brasil17658619811;;;;Salicilato de Metila + Levomentol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288994;@brasil17249687794;;;;Salicilato de Metila + Mentol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288995;@brasil13272579844;;;;Secuquinumabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288996;@brasil14613836149;;;;Silodosina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288997;@brasil13251441523;;;;Siltuximabe;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288998;@brasil12415699475;;;;Salicilato de Metila + Terebintina + Cânfora + Mentol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
288999;@brasil12324173116;;;;Sorbitol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289000;@brasil14373767462;;;;Subcitrato de Bismuto Coloidal;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289001;@brasil14896318272;;;;Succinato Sódico de Hidrocortisona;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289002;@brasil11360289286;;;;Succinilgelatina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289003;@brasil12112491923;;;;Solifenacina + Tansulosina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289004;@brasil16481592063;;;;Sulfacetamida + Trolamina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289005;@brasil16070484858;;;;Sulfato de Zinco;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289006;@brasil10907648410;;;;Sulfametoxazol + Trimetoprima + Fenazopiridina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289007;@brasil16326787783;;;;Sulfato de Zinco + Sulfato Cúprico + Sulfato de Manganês + Cloreto Crômico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289008;@brasil18910993995;;;;Sulfeto de Selênio;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289009;@brasil15574606940;;;;Sulfiram;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289010;@brasil11140053020;;;;Sultamicilina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289011;@brasil18976444589;;;;Sulfato Ferroso + Ácido Fosfórico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289012;@brasil11462064199;;;;Tapentadol;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289013;@brasil10380987533;;;;Teniposídeo;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289014;@brasil17518745377;;;;Sumatriptana + Naproxeno Sódico;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289015;@brasil16450764597;;;;Teofilina + Efedrina;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
289016;@brasil19697587161;;;;Teriflunomida;;"2017-02-08 19:31:42";"2017-02-08 19:31:42";amanda.vbdores;"1";"0";ACTIVE;APPROVED
